sentence,word,label
Agar nai kar sakty tu un mein jo thora behtar lagta ha us Ko vote daina pary ga.,ga.,URD
allah paak is azeem hasti ko umar e khizar ataa farmayeaur deen ki tamam khidmat ka silaa ataa frmaye,allah,URD
allah paak is azeem hasti ko umar e khizar ataa farmayeaur deen ki tamam khidmat ka silaa ataa frmaye,paak,URD
allah paak is azeem hasti ko umar e khizar ataa farmayeaur deen ki tamam khidmat ka silaa ataa frmaye,is,ENG
allah paak is azeem hasti ko umar e khizar ataa farmayeaur deen ki tamam khidmat ka silaa ataa frmaye,azeem,URD
allah paak is azeem hasti ko umar e khizar ataa farmayeaur deen ki tamam khidmat ka silaa ataa frmaye,hasti,URD
allah paak is azeem hasti ko umar e khizar ataa farmayeaur deen ki tamam khidmat ka silaa ataa frmaye,ko,URD
allah paak is azeem hasti ko umar e khizar ataa farmayeaur deen ki tamam khidmat ka silaa ataa frmaye,umar,URD
allah paak is azeem hasti ko umar e khizar ataa farmayeaur deen ki tamam khidmat ka silaa ataa frmaye,e,URD
allah paak is azeem hasti ko umar e khizar ataa farmayeaur deen ki tamam khidmat ka silaa ataa frmaye,khizar,URD
allah paak is azeem hasti ko umar e khizar ataa farmayeaur deen ki tamam khidmat ka silaa ataa frmaye,ataa,URD
allah paak is azeem hasti ko umar e khizar ataa farmayeaur deen ki tamam khidmat ka silaa ataa frmaye,farmayeaur,URD
allah paak is azeem hasti ko umar e khizar ataa farmayeaur deen ki tamam khidmat ka silaa ataa frmaye,deen,URD
allah paak is azeem hasti ko umar e khizar ataa farmayeaur deen ki tamam khidmat ka silaa ataa frmaye,ki,URD
allah paak is azeem hasti ko umar e khizar ataa farmayeaur deen ki tamam khidmat ka silaa ataa frmaye,tamam,URD
allah paak is azeem hasti ko umar e khizar ataa farmayeaur deen ki tamam khidmat ka silaa ataa frmaye,khidmat,URD
allah paak is azeem hasti ko umar e khizar ataa farmayeaur deen ki tamam khidmat ka silaa ataa frmaye,ka,URD
allah paak is azeem hasti ko umar e khizar ataa farmayeaur deen ki tamam khidmat ka silaa ataa frmaye,silaa,URD
allah paak is azeem hasti ko umar e khizar ataa farmayeaur deen ki tamam khidmat ka silaa ataa frmaye,ataa,URD
allah paak is azeem hasti ko umar e khizar ataa farmayeaur deen ki tamam khidmat ka silaa ataa frmaye,frmaye,URD
Isi post ka wait tha,Isi,URD
Isi post ka wait tha,post,MIX
Isi post ka wait tha,ka,URD
Isi post ka wait tha,wait,URD
Isi post ka wait tha,tha,URD
Message aap ki  ilmgah ki CR ka tha.,Message,MIX
Message aap ki  ilmgah ki CR ka tha.,aap,URD
Message aap ki  ilmgah ki CR ka tha.,ki,URD
Message aap ki  ilmgah ki CR ka tha.,ilmgah,URD
Message aap ki  ilmgah ki CR ka tha.,ki,URD
Message aap ki  ilmgah ki CR ka tha.,CR,URD
Message aap ki  ilmgah ki CR ka tha.,ka,URD
Message aap ki  ilmgah ki CR ka tha.,tha.,URD
But next time plz umar akmal.ko nhi rkhna team mai,But,ENG
But next time plz umar akmal.ko nhi rkhna team mai,next,URD
But next time plz umar akmal.ko nhi rkhna team mai,time,MIX
But next time plz umar akmal.ko nhi rkhna team mai,plz,URD
But next time plz umar akmal.ko nhi rkhna team mai,umar,URD
But next time plz umar akmal.ko nhi rkhna team mai,akmal.ko,URD
But next time plz umar akmal.ko nhi rkhna team mai,nhi,URD
But next time plz umar akmal.ko nhi rkhna team mai,rkhna,URD
But next time plz umar akmal.ko nhi rkhna team mai,team,ENG
But next time plz umar akmal.ko nhi rkhna team mai,mai,URD
"Jahan Farooq Sheikh ko heart attack hua, jo is basalahiyat actor ko paristaron se Judah kar gaya",Jahan,URD
"Jahan Farooq Sheikh ko heart attack hua, jo is basalahiyat actor ko paristaron se Judah kar gaya",Farooq,URD
"Jahan Farooq Sheikh ko heart attack hua, jo is basalahiyat actor ko paristaron se Judah kar gaya",Sheikh,URD
"Jahan Farooq Sheikh ko heart attack hua, jo is basalahiyat actor ko paristaron se Judah kar gaya",ko,URD
"Jahan Farooq Sheikh ko heart attack hua, jo is basalahiyat actor ko paristaron se Judah kar gaya",heart,URD
"Jahan Farooq Sheikh ko heart attack hua, jo is basalahiyat actor ko paristaron se Judah kar gaya",attack,URD
"Jahan Farooq Sheikh ko heart attack hua, jo is basalahiyat actor ko paristaron se Judah kar gaya","hua,",URD
"Jahan Farooq Sheikh ko heart attack hua, jo is basalahiyat actor ko paristaron se Judah kar gaya",jo,URD
"Jahan Farooq Sheikh ko heart attack hua, jo is basalahiyat actor ko paristaron se Judah kar gaya",is,ENG
"Jahan Farooq Sheikh ko heart attack hua, jo is basalahiyat actor ko paristaron se Judah kar gaya",basalahiyat,URD
"Jahan Farooq Sheikh ko heart attack hua, jo is basalahiyat actor ko paristaron se Judah kar gaya",actor,ENG
"Jahan Farooq Sheikh ko heart attack hua, jo is basalahiyat actor ko paristaron se Judah kar gaya",ko,URD
"Jahan Farooq Sheikh ko heart attack hua, jo is basalahiyat actor ko paristaron se Judah kar gaya",paristaron,URD
"Jahan Farooq Sheikh ko heart attack hua, jo is basalahiyat actor ko paristaron se Judah kar gaya",se,URD
"Jahan Farooq Sheikh ko heart attack hua, jo is basalahiyat actor ko paristaron se Judah kar gaya",Judah,URD
"Jahan Farooq Sheikh ko heart attack hua, jo is basalahiyat actor ko paristaron se Judah kar gaya",kar,URD
"Jahan Farooq Sheikh ko heart attack hua, jo is basalahiyat actor ko paristaron se Judah kar gaya",gaya,URD
"Whats rubbish... is se zyada expensive shadiyan horhe hn ajkal celebrities, businessman ki... farigh admin!",Whats,URD
"Whats rubbish... is se zyada expensive shadiyan horhe hn ajkal celebrities, businessman ki... farigh admin!",rubbish...,URD
"Whats rubbish... is se zyada expensive shadiyan horhe hn ajkal celebrities, businessman ki... farigh admin!",is,ENG
"Whats rubbish... is se zyada expensive shadiyan horhe hn ajkal celebrities, businessman ki... farigh admin!",se,URD
"Whats rubbish... is se zyada expensive shadiyan horhe hn ajkal celebrities, businessman ki... farigh admin!",zyada,URD
"Whats rubbish... is se zyada expensive shadiyan horhe hn ajkal celebrities, businessman ki... farigh admin!",expensive,URD
"Whats rubbish... is se zyada expensive shadiyan horhe hn ajkal celebrities, businessman ki... farigh admin!",shadiyan,URD
"Whats rubbish... is se zyada expensive shadiyan horhe hn ajkal celebrities, businessman ki... farigh admin!",horhe,URD
"Whats rubbish... is se zyada expensive shadiyan horhe hn ajkal celebrities, businessman ki... farigh admin!",hn,URD
"Whats rubbish... is se zyada expensive shadiyan horhe hn ajkal celebrities, businessman ki... farigh admin!",ajkal,URD
"Whats rubbish... is se zyada expensive shadiyan horhe hn ajkal celebrities, businessman ki... farigh admin!","celebrities,",URD
"Whats rubbish... is se zyada expensive shadiyan horhe hn ajkal celebrities, businessman ki... farigh admin!",businessman,URD
"Whats rubbish... is se zyada expensive shadiyan horhe hn ajkal celebrities, businessman ki... farigh admin!",ki...,URD
"Whats rubbish... is se zyada expensive shadiyan horhe hn ajkal celebrities, businessman ki... farigh admin!",farigh,URD
"Whats rubbish... is se zyada expensive shadiyan horhe hn ajkal celebrities, businessman ki... farigh admin!",admin!,URD
AP sub sy dua ki apeal ha Allah khairo aafiat wali zindagi dy or eeman ki doolat Marty time tk ata kry,AP,URD
AP sub sy dua ki apeal ha Allah khairo aafiat wali zindagi dy or eeman ki doolat Marty time tk ata kry,sub,URD
AP sub sy dua ki apeal ha Allah khairo aafiat wali zindagi dy or eeman ki doolat Marty time tk ata kry,sy,URD
AP sub sy dua ki apeal ha Allah khairo aafiat wali zindagi dy or eeman ki doolat Marty time tk ata kry,dua,URD
AP sub sy dua ki apeal ha Allah khairo aafiat wali zindagi dy or eeman ki doolat Marty time tk ata kry,ki,URD
AP sub sy dua ki apeal ha Allah khairo aafiat wali zindagi dy or eeman ki doolat Marty time tk ata kry,apeal,URD
AP sub sy dua ki apeal ha Allah khairo aafiat wali zindagi dy or eeman ki doolat Marty time tk ata kry,ha,URD
AP sub sy dua ki apeal ha Allah khairo aafiat wali zindagi dy or eeman ki doolat Marty time tk ata kry,Allah,URD
AP sub sy dua ki apeal ha Allah khairo aafiat wali zindagi dy or eeman ki doolat Marty time tk ata kry,khairo,URD
AP sub sy dua ki apeal ha Allah khairo aafiat wali zindagi dy or eeman ki doolat Marty time tk ata kry,aafiat,URD
AP sub sy dua ki apeal ha Allah khairo aafiat wali zindagi dy or eeman ki doolat Marty time tk ata kry,wali,URD
AP sub sy dua ki apeal ha Allah khairo aafiat wali zindagi dy or eeman ki doolat Marty time tk ata kry,zindagi,URD
AP sub sy dua ki apeal ha Allah khairo aafiat wali zindagi dy or eeman ki doolat Marty time tk ata kry,dy,URD
AP sub sy dua ki apeal ha Allah khairo aafiat wali zindagi dy or eeman ki doolat Marty time tk ata kry,or,URD
AP sub sy dua ki apeal ha Allah khairo aafiat wali zindagi dy or eeman ki doolat Marty time tk ata kry,eeman,URD
AP sub sy dua ki apeal ha Allah khairo aafiat wali zindagi dy or eeman ki doolat Marty time tk ata kry,ki,URD
AP sub sy dua ki apeal ha Allah khairo aafiat wali zindagi dy or eeman ki doolat Marty time tk ata kry,doolat,URD
AP sub sy dua ki apeal ha Allah khairo aafiat wali zindagi dy or eeman ki doolat Marty time tk ata kry,Marty,URD
AP sub sy dua ki apeal ha Allah khairo aafiat wali zindagi dy or eeman ki doolat Marty time tk ata kry,time,MIX
AP sub sy dua ki apeal ha Allah khairo aafiat wali zindagi dy or eeman ki doolat Marty time tk ata kry,tk,URD
AP sub sy dua ki apeal ha Allah khairo aafiat wali zindagi dy or eeman ki doolat Marty time tk ata kry,ata,URD
AP sub sy dua ki apeal ha Allah khairo aafiat wali zindagi dy or eeman ki doolat Marty time tk ata kry,kry,URD
Itni corruption ki apke leader ne demmak ki trha khaya humme 10 time k sath!!!!Koi ik waja bta do,Itni,URD
Itni corruption ki apke leader ne demmak ki trha khaya humme 10 time k sath!!!!Koi ik waja bta do,corruption,URD
Itni corruption ki apke leader ne demmak ki trha khaya humme 10 time k sath!!!!Koi ik waja bta do,ki,URD
Itni corruption ki apke leader ne demmak ki trha khaya humme 10 time k sath!!!!Koi ik waja bta do,apke,URD
Itni corruption ki apke leader ne demmak ki trha khaya humme 10 time k sath!!!!Koi ik waja bta do,leader,URD
Itni corruption ki apke leader ne demmak ki trha khaya humme 10 time k sath!!!!Koi ik waja bta do,ne,URD
Itni corruption ki apke leader ne demmak ki trha khaya humme 10 time k sath!!!!Koi ik waja bta do,demmak,URD
Itni corruption ki apke leader ne demmak ki trha khaya humme 10 time k sath!!!!Koi ik waja bta do,ki,URD
Itni corruption ki apke leader ne demmak ki trha khaya humme 10 time k sath!!!!Koi ik waja bta do,trha,URD
Itni corruption ki apke leader ne demmak ki trha khaya humme 10 time k sath!!!!Koi ik waja bta do,khaya,URD
Itni corruption ki apke leader ne demmak ki trha khaya humme 10 time k sath!!!!Koi ik waja bta do,humme,URD
Itni corruption ki apke leader ne demmak ki trha khaya humme 10 time k sath!!!!Koi ik waja bta do,10,URD
Itni corruption ki apke leader ne demmak ki trha khaya humme 10 time k sath!!!!Koi ik waja bta do,time,MIX
Itni corruption ki apke leader ne demmak ki trha khaya humme 10 time k sath!!!!Koi ik waja bta do,k,URD
Itni corruption ki apke leader ne demmak ki trha khaya humme 10 time k sath!!!!Koi ik waja bta do,sath!!!!Koi,URD
Itni corruption ki apke leader ne demmak ki trha khaya humme 10 time k sath!!!!Koi ik waja bta do,ik,URD
Itni corruption ki apke leader ne demmak ki trha khaya humme 10 time k sath!!!!Koi ik waja bta do,waja,URD
Itni corruption ki apke leader ne demmak ki trha khaya humme 10 time k sath!!!!Koi ik waja bta do,bta,URD
Itni corruption ki apke leader ne demmak ki trha khaya humme 10 time k sath!!!!Koi ik waja bta do,do,URD
Jab ke in ki video mukammal hote he aik ranga rang launching taqreeb ka ineqaad bhi kiya jaega,Jab,URD
Jab ke in ki video mukammal hote he aik ranga rang launching taqreeb ka ineqaad bhi kiya jaega,ke,URD
Jab ke in ki video mukammal hote he aik ranga rang launching taqreeb ka ineqaad bhi kiya jaega,in,URD
Jab ke in ki video mukammal hote he aik ranga rang launching taqreeb ka ineqaad bhi kiya jaega,ki,URD
Jab ke in ki video mukammal hote he aik ranga rang launching taqreeb ka ineqaad bhi kiya jaega,video,MIX
Jab ke in ki video mukammal hote he aik ranga rang launching taqreeb ka ineqaad bhi kiya jaega,mukammal,URD
Jab ke in ki video mukammal hote he aik ranga rang launching taqreeb ka ineqaad bhi kiya jaega,hote,URD
Jab ke in ki video mukammal hote he aik ranga rang launching taqreeb ka ineqaad bhi kiya jaega,he,URD
Jab ke in ki video mukammal hote he aik ranga rang launching taqreeb ka ineqaad bhi kiya jaega,aik,URD
Jab ke in ki video mukammal hote he aik ranga rang launching taqreeb ka ineqaad bhi kiya jaega,ranga,URD
Jab ke in ki video mukammal hote he aik ranga rang launching taqreeb ka ineqaad bhi kiya jaega,rang,URD
Jab ke in ki video mukammal hote he aik ranga rang launching taqreeb ka ineqaad bhi kiya jaega,launching,URD
Jab ke in ki video mukammal hote he aik ranga rang launching taqreeb ka ineqaad bhi kiya jaega,taqreeb,URD
Jab ke in ki video mukammal hote he aik ranga rang launching taqreeb ka ineqaad bhi kiya jaega,ka,URD
Jab ke in ki video mukammal hote he aik ranga rang launching taqreeb ka ineqaad bhi kiya jaega,ineqaad,URD
Jab ke in ki video mukammal hote he aik ranga rang launching taqreeb ka ineqaad bhi kiya jaega,bhi,URD
Jab ke in ki video mukammal hote he aik ranga rang launching taqreeb ka ineqaad bhi kiya jaega,kiya,URD
Jab ke in ki video mukammal hote he aik ranga rang launching taqreeb ka ineqaad bhi kiya jaega,jaega,URD
Yeh video main ne ek saal pehli dekhi hain jo Afghanistan k wardak province mein banni hain ye chutta bacha nahain hain Ess video mein,Yeh,URD
Yeh video main ne ek saal pehli dekhi hain jo Afghanistan k wardak province mein banni hain ye chutta bacha nahain hain Ess video mein,video,MIX
Yeh video main ne ek saal pehli dekhi hain jo Afghanistan k wardak province mein banni hain ye chutta bacha nahain hain Ess video mein,main,URD
Yeh video main ne ek saal pehli dekhi hain jo Afghanistan k wardak province mein banni hain ye chutta bacha nahain hain Ess video mein,ne,URD
Yeh video main ne ek saal pehli dekhi hain jo Afghanistan k wardak province mein banni hain ye chutta bacha nahain hain Ess video mein,ek,URD
Yeh video main ne ek saal pehli dekhi hain jo Afghanistan k wardak province mein banni hain ye chutta bacha nahain hain Ess video mein,saal,URD
Yeh video main ne ek saal pehli dekhi hain jo Afghanistan k wardak province mein banni hain ye chutta bacha nahain hain Ess video mein,pehli,URD
Yeh video main ne ek saal pehli dekhi hain jo Afghanistan k wardak province mein banni hain ye chutta bacha nahain hain Ess video mein,dekhi,URD
Yeh video main ne ek saal pehli dekhi hain jo Afghanistan k wardak province mein banni hain ye chutta bacha nahain hain Ess video mein,hain,URD
Yeh video main ne ek saal pehli dekhi hain jo Afghanistan k wardak province mein banni hain ye chutta bacha nahain hain Ess video mein,jo,URD
Yeh video main ne ek saal pehli dekhi hain jo Afghanistan k wardak province mein banni hain ye chutta bacha nahain hain Ess video mein,Afghanistan,URD
Yeh video main ne ek saal pehli dekhi hain jo Afghanistan k wardak province mein banni hain ye chutta bacha nahain hain Ess video mein,k,URD
Yeh video main ne ek saal pehli dekhi hain jo Afghanistan k wardak province mein banni hain ye chutta bacha nahain hain Ess video mein,wardak,URD
Yeh video main ne ek saal pehli dekhi hain jo Afghanistan k wardak province mein banni hain ye chutta bacha nahain hain Ess video mein,province,URD
Yeh video main ne ek saal pehli dekhi hain jo Afghanistan k wardak province mein banni hain ye chutta bacha nahain hain Ess video mein,mein,URD
Yeh video main ne ek saal pehli dekhi hain jo Afghanistan k wardak province mein banni hain ye chutta bacha nahain hain Ess video mein,banni,URD
Yeh video main ne ek saal pehli dekhi hain jo Afghanistan k wardak province mein banni hain ye chutta bacha nahain hain Ess video mein,hain,URD
Yeh video main ne ek saal pehli dekhi hain jo Afghanistan k wardak province mein banni hain ye chutta bacha nahain hain Ess video mein,ye,URD
Yeh video main ne ek saal pehli dekhi hain jo Afghanistan k wardak province mein banni hain ye chutta bacha nahain hain Ess video mein,chutta,URD
Yeh video main ne ek saal pehli dekhi hain jo Afghanistan k wardak province mein banni hain ye chutta bacha nahain hain Ess video mein,bacha,URD
Yeh video main ne ek saal pehli dekhi hain jo Afghanistan k wardak province mein banni hain ye chutta bacha nahain hain Ess video mein,nahain,URD
Yeh video main ne ek saal pehli dekhi hain jo Afghanistan k wardak province mein banni hain ye chutta bacha nahain hain Ess video mein,hain,URD
Yeh video main ne ek saal pehli dekhi hain jo Afghanistan k wardak province mein banni hain ye chutta bacha nahain hain Ess video mein,Ess,URD
Yeh video main ne ek saal pehli dekhi hain jo Afghanistan k wardak province mein banni hain ye chutta bacha nahain hain Ess video mein,video,MIX
Yeh video main ne ek saal pehli dekhi hain jo Afghanistan k wardak province mein banni hain ye chutta bacha nahain hain Ess video mein,mein,URD
